index,id,group_id,phase_id,block_id,trial,choose_model,choose_speed,time,good_trial
611,s118,1,2,3,11,0,3,13.255,1
612,s118,1,2,3,12,0,3,10.892,1
613,s118,1,2,3,13,0,3,13.033,1
614,s118,1,2,3,14,0,3,14.424,1
615,s118,1,2,3,15,0,3,12.26,1
616,s118,1,2,4,16,1,0,11.473,1
617,s118,1,2,4,17,0,3,11.472,1
618,s118,1,2,4,18,0,3,12.311,1
619,s118,1,2,4,19,0,3,13.793,1
620,s118,1,2,4,20,0,3,12.228,1
621,s118,1,2,5,21,0,3,14.207,1
622,s118,1,2,5,22,0,3,12.532,1
623,s118,1,2,5,23,0,3,13.666,1
624,s118,1,2,5,24,0,3,11.851,1
625,s118,1,2,5,25,0,3,11.813,1
626,s118,1,3,1,1,3,3,14.165,1
627,s118,1,3,1,2,3,3,11.488,1
628,s118,1,3,1,3,3,3,13.143,1
629,s118,1,3,1,4,3,3,16.34,1
630,s118,1,3,1,5,3,3,13.449,1
631,s119,1,1,1,1,3,3,15.517,1
632,s119,1,1,1,2,3,3,14.967,1
633,s119,1,1,1,3,3,3,9.331,1
634,s119,1,1,1,4,3,3,10.129,1
635,s119,1,1,1,5,3,3,8.564,1
636,s119,1,2,1,1,0,3,14.271,1
637,s119,1,2,1,2,1,0,8.564,1
638,s119,1,2,1,3,0,3,8.626,1
639,s119,1,2,1,4,0,3,10.337,1
640,s119,1,2,1,5,1,1,9.604,1
641,s119,1,2,2,6,0,3,8.056,1
642,s119,1,2,2,7,0,3,8.693,1
643,s119,1,2,2,8,0,3,7.977,1
644,s119,1,2,2,9,,,,0
645,s119,1,2,2,10,0,3,8.486,1
646,s119,1,2,3,11,0,3,8.327,1
647,s119,1,2,3,12,1,1,10.423,1
648,s119,1,2,3,13,0,3,7.892,1
649,s119,1,2,3,14,0,3,7.265,1
650,s119,1,2,3,15,0,3,9.237,1
651,s119,1,2,4,16,1,0,8.519,1
652,s119,1,2,4,17,0,3,7.158,1
653,s119,1,2,4,18,0,3,7.564,1
654,s119,1,2,4,19,0,3,6.774,1
655,s119,1,2,4,20,0,3,7.446,1
656,s119,1,2,5,21,0,3,12.798,1
657,s119,1,2,5,22,0,3,8.291,1
658,s119,1,2,5,23,0,3,7.48,1
659,s119,1,2,5,24,0,3,9.157,1
660,s119,1,2,5,25,0,3,7.234,1
661,s119,1,3,1,1,3,3,8.072,1
662,s119,1,3,1,2,3,3,8.567,1
663,s119,1,3,1,3,3,3,8.784,1
664,s119,1,3,1,4,3,3,9.125,1
665,s119,1,3,1,5,3,3,7.109,1
666,s120,1,1,1,1,3,3,18.121,1
667,s120,1,1,1,2,3,3,11.826,1
668,s120,1,1,1,3,3,3,10.562,1
669,s120,1,1,1,4,3,3,12.43,1
670,s120,1,1,1,5,3,3,11.47,1
671,s120,1,2,1,1,1,1,13.944,1
672,s120,1,2,1,2,1,0,10.255,1
673,s120,1,2,1,3,0,3,9.638,1
674,s120,1,2,1,4,0,3,7.982,1
675,s120,1,2,1,5,1,0,9.764,1
676,s120,1,2,2,6,1,1,12.543,1
677,s120,1,2,2,7,1,0,10.362,1
678,s120,1,2,2,8,0,3,11.309,1
679,s120,1,2,2,9,0,3,12.174,1
680,s120,1,2,2,10,1,0,11.42,1
681,s120,1,2,3,11,0,3,9.181,1
682,s120,1,2,3,12,0,3,7.973,1
683,s120,1,2,3,13,1,1,9.836,1
684,s120,1,2,3,14,0,3,8.958,1
685,s120,1,2,3,15,0,3,8.194,1
686,s120,1,2,4,16,0,3,11.124,1
687,s120,1,2,4,17,1,0,11.845,1
688,s120,1,2,4,18,0,3,10.279,1
689,s120,1,2,4,19,0,3,9.059,1
690,s120,1,2,4,20,1,1,11.476,1
691,s120,1,2,5,21,0,3,10.241,1
692,s120,1,2,5,22,0,3,12.373,1
693,s120,1,2,5,23,1,0,10.637,1
694,s120,1,2,5,24,0,3,10.674,1
695,s120,1,2,5,25,0,3,8.665,1
696,s120,1,3,1,1,3,3,9.714,1
697,s120,1,3,1,2,3,3,9.097,1
698,s120,1,3,1,3,3,3,11.097,1
699,s120,1,3,1,4,3,3,10.522,1
700,s120,1,3,1,5,3,3,10.386,1
701,s121,1,1,1,1,3,3,20.798,1
702,s121,1,1,1,2,3,3,19.79,1
703,s121,1,1,1,3,3,3,20.251,1
704,s121,1,1,1,4,3,3,17.436,1
705,s121,1,1,1,5,3,3,17.724,1
706,s121,1,2,1,1,1,1,12.867,1
707,s121,1,2,1,2,1,0,16.681,1
708,s121,1,2,1,3,0,3,22.804,1
709,s121,1,2,1,4,0,3,15.108,1
710,s121,1,2,1,5,0,3,11.881,1
711,s121,1,2,2,6,0,3,15.182,1
712,s121,1,2,2,7,0,3,12.957,1
713,s121,1,2,2,8,0,3,10.517,1
714,s121,1,2,2,9,0,3,10.292,1
715,s121,1,2,2,10,0,3,10.759,1
716,s121,1,2,3,11,0,3,14.252,1
717,s121,1,2,3,12,0,3,17.426,1
718,s121,1,2,3,13,0,3,11.692,1
719,s121,1,2,3,14,0,3,12.016,1
720,s121,1,2,3,15,0,3,9.987,1
721,s121,1,2,4,16,0,3,11.505,1
722,s121,1,2,4,17,0,3,13.492,1
723,s121,1,2,4,18,0,3,14.319,1
724,s121,1,2,4,19,0,3,12.005,1
725,s121,1,2,4,20,0,3,13.386,1
726,s121,1,2,5,21,0,3,11.435,1
727,s121,1,2,5,22,0,3,10.61,1
728,s121,1,2,5,23,0,3,12.805,1
729,s121,1,2,5,24,0,3,10.581,1
730,s121,1,2,5,25,0,3,12.83,1
731,s121,1,3,1,1,,,,0
732,s121,1,3,1,2,3,3,11.229,1
733,s121,1,3,1,3,3,3,11.042,1
734,s121,1,3,1,4,3,3,10.215,1
735,s121,1,3,1,5,3,3,10.038,1
736,s122,1,1,1,1,,,,0
737,s122,1,1,1,2,3,3,19.642,1
738,s122,1,1,1,3,3,3,17.823,1
739,s122,1,1,1,4,3,3,17.025,1
740,s122,1,1,1,5,3,3,16.27,1
741,s122,1,2,1,1,1,0,13.9,1
742,s122,1,2,1,2,1,0,13.094,1
743,s122,1,2,1,3,0,3,13.738,1
744,s122,1,2,1,4,0,3,16.94,1
745,s122,1,2,1,5,1,0,11.087,1
746,s122,1,2,2,6,1,1,12.096,1
747,s122,1,2,2,7,1,1,16.178,1
748,s122,1,2,2,8,1,0,9.929,1
749,s122,1,2,2,9,1,0,11.234,1
750,s122,1,2,2,10,1,0,9.444,1
751,s122,1,2,3,11,0,3,9.897,1
752,s122,1,2,3,12,0,3,10.226,1
753,s122,1,2,3,13,0,3,10.571,1
754,s122,1,2,3,14,1,0,12.986,1
755,s122,1,2,3,15,1,0,11.671,1
756,s122,1,2,4,16,1,0,11.51,1
757,s122,1,2,4,17,0,3,12.952,1
758,s122,1,2,4,18,0,3,10.051,1
759,s122,1,2,4,19,0,3,8.625,1
760,s122,1,2,4,20,0,3,10.223,1
761,s122,1,2,5,21,1,0,10.945,1
762,s122,1,2,5,22,0,3,10.528,1
763,s122,1,2,5,23,1,1,8.647,1
764,s122,1,2,5,24,1,1,12.405,1
765,s122,1,2,5,25,0,3,9.902,1
766,s122,1,3,1,1,3,3,11.533,1
767,s122,1,3,1,2,3,3,10.67,1
768,s122,1,3,1,3,3,3,10.392,1
769,s122,1,3,1,4,3,3,8.554,1
770,s122,1,3,1,5,3,3,9.101,1
771,s123,1,1,1,1,,,,0
772,s123,1,1,1,2,,,,0
773,s123,1,1,1,3,3,3,18.199,1
774,s123,1,1,1,4,3,3,12.943,1
775,s123,1,1,1,5,3,3,15.004,1
776,s123,1,2,1,1,1,0,13.1,1
777,s123,1,2,1,2,0,3,13.281,1
778,s123,1,2,1,3,0,3,10.474,1
779,s123,1,2,1,4,0,3,9.274,1
780,s123,1,2,1,5,0,3,12.992,1
781,s123,1,2,2,6,1,1,8.327,1
782,s123,1,2,2,7,0,3,8.074,1
783,s123,1,2,2,8,0,3,8.006,1
784,s123,1,2,2,9,0,3,7.608,1
785,s123,1,2,2,10,0,3,12.349,1
786,s123,1,2,3,11,0,3,7.987,1
787,s123,1,2,3,12,0,3,7.014,1
788,s123,1,2,3,13,0,3,7.213,1
789,s123,1,2,3,14,0,3,11.582,1
790,s123,1,2,3,15,0,3,9.732,1
791,s123,1,2,4,16,0,3,10.406,1
792,s123,1,2,4,17,1,0,12.216,1
793,s123,1,2,4,18,0,3,13.428,1
794,s123,1,2,4,19,0,3,8.497,1
795,s123,1,2,4,20,0,3,13.313,1
796,s123,1,2,5,21,0,3,8.525,1
797,s123,1,2,5,22,0,3,10.584,1
798,s123,1,2,5,23,0,3,8.401,1
799,s123,1,2,5,24,0,3,17.339,1
800,s123,1,2,5,25,0,3,8.068,1
801,s123,1,3,1,1,3,3,9.812,1
802,s123,1,3,1,2,3,3,12.261,1
803,s123,1,3,1,3,3,3,12.255,1
804,s123,1,3,1,4,3,3,11.478,1
805,s123,1,3,1,5,3,3,10.212,1
806,s124,1,1,1,1,,,,0
807,s124,1,1,1,2,3,3,12.769,1
808,s124,1,1,1,3,3,3,16.05,1
809,s124,1,1,1,4,3,3,11.424,1
810,s124,1,1,1,5,3,3,21.64,1
811,s124,1,2,1,1,1,0,10.505,1
812,s124,1,2,1,2,1,1,14.448,1
813,s124,1,2,1,3,0,3,9.071,1
814,s124,1,2,1,4,0,3,13.596,1
815,s124,1,2,1,5,1,0,12.129,1
816,s124,1,2,2,6,1,1,8.188,1
817,s124,1,2,2,7,1,1,12.655,1
818,s124,1,2,2,8,1,0,18.218,1
819,s124,1,2,2,9,0,3,8.179,1
820,s124,1,2,2,10,0,3,8.523,1
821,s124,1,2,3,11,0,3,12.067,1
822,s124,1,2,3,12,0,3,10.572,1
823,s124,1,2,3,13,1,1,8.091,1
824,s124,1,2,3,14,1,1,7.89,1
825,s124,1,2,3,15,1,1,8.084,1
826,s124,1,2,4,16,1,0,8.291,1
827,s124,1,2,4,17,1,1,9.358,1
828,s124,1,2,4,18,0,3,7.843,1
829,s124,1,2,4,19,1,1,7.515,1
830,s124,1,2,4,20,1,1,12.678,1
831,s124,1,2,5,21,0,3,7.566,1
832,s124,1,2,5,22,0,3,12.236,1
833,s124,1,2,5,23,0,3,7.21,1
834,s124,1,2,5,24,0,3,7.881,1
835,s124,1,2,5,25,1,1,11.632,1
836,s124,1,3,1,1,3,3,8.421,1
837,s124,1,3,1,2,3,3,12.214,1
838,s124,1,3,1,3,3,3,9.666,1
839,s124,1,3,1,4,3,3,8.238,1
840,s124,1,3,1,5,3,3,15.847,1
841,s125,1,1,1,1,3,3,15.527,1
842,s125,1,1,1,2,3,3,16.891,1
843,s125,1,1,1,3,3,3,9.997,1
844,s125,1,1,1,4,3,3,9.452,1
845,s125,1,1,1,5,3,3,8.984,1
846,s125,1,2,1,1,1,1,11.86,1
847,s125,1,2,1,2,0,3,11.711,1
848,s125,1,2,1,3,0,3,8.03,1
849,s125,1,2,1,4,0,3,8.029,1
850,s125,1,2,1,5,0,3,7.314,1
851,s125,1,2,2,6,0,3,8.51,1
852,s125,1,2,2,7,0,3,10.828,1
853,s125,1,2,2,8,0,3,7.846,1
854,s125,1,2,2,9,0,3,11.015,1
855,s125,1,2,2,10,0,3,9.541,1
856,s125,1,2,3,11,0,3,8.52,1
857,s125,1,2,3,12,0,3,8.501,1
858,s125,1,2,3,13,0,3,6.663,1
859,s125,1,2,3,14,0,3,8.87,1
860,s125,1,2,3,15,0,3,8.565,1
861,s125,1,2,4,16,0,3,7.561,1
862,s125,1,2,4,17,0,3,7.473,1
863,s125,1,2,4,18,0,3,8.622,1
864,s125,1,2,4,19,0,3,7.946,1
865,s125,1,2,4,20,0,3,8.587,1
866,s125,1,2,5,21,0,3,7.661,1
867,s125,1,2,5,22,0,3,8.635,1
868,s125,1,2,5,23,0,3,6.492,1
869,s125,1,2,5,24,0,3,7.679,1
870,s125,1,2,5,25,0,3,7.964,1
871,s125,1,3,1,1,3,3,7.96,1
872,s125,1,3,1,2,3,3,7.029,1
873,s125,1,3,1,3,3,3,7.194,1
874,s125,1,3,1,4,3,3,7.498,1
875,s125,1,3,1,5,3,3,8.086,1
876,s126,1,1,1,1,3,3,16.138,1
877,s126,1,1,1,2,3,3,15.899,1
878,s126,1,1,1,3,3,3,12.536,1
879,s126,1,1,1,4,3,3,12.442,1
880,s126,1,1,1,5,3,3,9.955,1
881,s126,1,2,1,1,0,3,13.761,1
882,s126,1,2,1,2,1,0,12.283,1
883,s126,1,2,1,3,0,3,12.183,1
884,s126,1,2,1,4,0,3,10.054,1
885,s126,1,2,1,5,0,3,9.028,1
886,s126,1,2,2,6,0,3,10.874,1
887,s126,1,2,2,7,1,0,10.15,1
888,s126,1,2,2,8,0,3,7.879,1
889,s126,1,2,2,9,0,3,14.545,1
890,s126,1,2,2,10,0,3,10.076,1
891,s126,1,2,3,11,0,3,8.753,1
892,s126,1,2,3,12,0,3,11.784,1
893,s126,1,2,3,13,1,0,8.7,1
894,s126,1,2,3,14,0,3,14.26,1
895,s126,1,2,3,15,0,3,7.841,1
896,s126,1,2,4,16,0,3,7.109,1
897,s126,1,2,4,17,0,3,7.615,1
898,s126,1,2,4,18,0,3,6.82,1
899,s126,1,2,4,19,0,3,10.291,1
900,s126,1,2,4,20,0,3,10.957,1
901,s126,1,2,5,21,0,3,8.535,1
902,s126,1,2,5,22,0,3,9.445,1
903,s126,1,2,5,23,0,3,9.758,1
904,s126,1,2,5,24,0,3,8.515,1
905,s126,1,2,5,25,0,3,8.636,1
906,s126,1,3,1,1,3,3,8.338,1
907,s126,1,3,1,2,3,3,8.718,1
908,s126,1,3,1,3,3,3,7.91,1
909,s126,1,3,1,4,3,3,10.465,1
910,s126,1,3,1,5,3,3,7.231,1
911,s127,1,1,1,1,3,3,19.332,1
912,s127,1,1,1,2,3,3,15.321,1
913,s127,1,1,1,3,3,3,15.079,1
914,s127,1,1,1,4,3,3,12.855,1
915,s127,1,1,1,5,3,3,12.076,1
916,s127,1,2,1,1,1,1,10.852,1
917,s127,1,2,1,2,0,3,8.201,1
918,s127,1,2,1,3,0,3,11.664,1
919,s127,1,2,1,4,0,3,8.644,1
920,s127,1,2,1,5,0,3,12.539,1
921,s127,1,2,2,6,1,0,12.134,1
922,s127,1,2,2,7,0,3,7.828,1
923,s127,1,2,2,8,0,3,10.027,1
924,s127,1,2,2,9,0,3,10.827,1
925,s127,1,2,2,10,0,3,8.786,1
926,s127,1,2,3,11,1,1,11.362,1
927,s127,1,2,3,12,0,3,8.064,1
928,s127,1,2,3,13,0,3,11.962,1
929,s127,1,2,3,14,0,3,11.63,1
930,s127,1,2,3,15,1,0,9.569,1
931,s127,1,2,4,16,0,3,8.16,1
932,s127,1,2,4,17,0,3,7.074,1
933,s127,1,2,4,18,0,3,9.975,1
934,s127,1,2,4,19,1,1,7.849,1
935,s127,1,2,4,20,0,3,7.266,1
936,s127,1,2,5,21,0,3,7.729,1
937,s127,1,2,5,22,1,0,7.843,1
938,s127,1,2,5,23,0,3,7.471,1
939,s127,1,2,5,24,0,3,13.439,1
940,s127,1,2,5,25,0,3,8.314,1
941,s127,1,3,1,1,3,3,10.673,1
942,s127,1,3,1,2,3,3,7.877,1
943,s127,1,3,1,3,3,3,10.12,1
944,s127,1,3,1,4,3,3,8.685,1
945,s127,1,3,1,5,3,3,10.583,1
946,s128,1,1,1,1,3,3,20.077,1
947,s128,1,1,1,2,3,3,11.897,1
948,s128,1,1,1,3,3,3,11.884,1
949,s128,1,1,1,4,3,3,10.133,1
950,s128,1,1,1,5,3,3,9.477,1
951,s128,1,2,1,1,1,0,8.835,1
952,s128,1,2,1,2,0,3,8.266,1
953,s128,1,2,1,3,0,3,7.521,1
954,s128,1,2,1,4,0,3,8.381,1
955,s128,1,2,1,5,0,3,8.437,1
956,s128,1,2,2,6,0,3,9.786,1
957,s128,1,2,2,7,0,3,8.062,1
958,s128,1,2,2,8,0,3,8.486,1
959,s128,1,2,2,9,0,3,6.918,1
960,s128,1,2,2,10,0,3,7.296,1
961,s128,1,2,3,11,0,3,6.724,1
962,s128,1,2,3,12,0,3,7.462,1
963,s128,1,2,3,13,0,3,10.437,1
964,s128,1,2,3,14,0,3,6.439,1
965,s128,1,2,3,15,1,1,7.028,1
966,s128,1,2,4,16,0,3,7.225,1
967,s128,1,2,4,17,0,3,7.955,1
968,s128,1,2,4,18,0,3,9.253,1
969,s128,1,2,4,19,0,3,8.891,1
970,s128,1,2,4,20,0,3,6.908,1
971,s128,1,2,5,21,0,3,6.483,1
972,s128,1,2,5,22,0,3,6.576,1
973,s128,1,2,5,23,0,3,7.792,1
974,s128,1,2,5,24,0,3,8.69,1
975,s128,1,2,5,25,0,3,7.725,1
976,s128,1,3,1,1,3,3,11.531,1
977,s128,1,3,1,2,3,3,9.461,1
978,s128,1,3,1,3,3,3,10.204,1
979,s128,1,3,1,4,3,3,6.825,1
980,s128,1,3,1,5,3,3,7.323,1
981,s129,1,1,1,1,3,3,12.723,1
982,s129,1,1,1,2,3,3,10.005,1
983,s129,1,1,1,3,3,3,9.352,1
984,s129,1,1,1,4,3,3,9.295,1
985,s129,1,1,1,5,3,3,11.024,1
986,s129,1,2,1,1,1,0,10.916,1
987,s129,1,2,1,2,0,3,11.944,1
988,s129,1,2,1,3,0,3,11.352,1
989,s129,1,2,1,4,1,0,10.594,1
990,s129,1,2,1,5,0,3,9.645,1
991,s129,1,2,2,6,0,3,9.853,1
992,s129,1,2,2,7,0,3,8.689,1
993,s129,1,2,2,8,0,3,8.537,1
994,s129,1,2,2,9,0,3,8.585,1
995,s129,1,2,2,10,0,3,7.865,1
996,s129,1,2,3,11,1,0,7.166,1
997,s129,1,2,3,12,0,3,7.139,1
998,s129,1,2,3,13,0,3,6.862,1
999,s129,1,2,3,14,0,3,14.056,1
1000,s129,1,2,3,15,0,3,10.461,1
1001,s129,1,2,4,16,0,3,7.58,1
1002,s129,1,2,4,17,0,3,9.422,1
1003,s129,1,2,4,18,0,3,7.864,1
1004,s129,1,2,4,19,0,3,9.109,1
1005,s129,1,2,4,20,1,0,9.2,1
1006,s129,1,2,5,21,0,3,8.014,1
1007,s129,1,2,5,22,0,3,7.438,1
1008,s129,1,2,5,23,0,3,8.288,1
1009,s129,1,2,5,24,0,3,7.778,1
1010,s129,1,2,5,25,0,3,9.641,1
1011,s129,1,3,1,1,3,3,8.272,1
1012,s129,1,3,1,2,3,3,9.144,1
1013,s129,1,3,1,3,3,3,6.925,1
1014,s129,1,3,1,4,3,3,6.31,1
1015,s129,1,3,1,5,3,3,7.842,1
1016,s130,1,1,1,1,3,3,15.755,1
1017,s130,1,1,1,2,3,3,13.448,1
1018,s130,1,1,1,3,3,3,16.089,1
1019,s130,1,1,1,4,3,3,13.292,1
1020,s130,1,1,1,5,3,3,13.806,1
1021,s130,1,2,1,1,0,3,17.971,1
1022,s130,1,2,1,2,0,3,12.559,1
1023,s130,1,2,1,3,0,3,10.273,1
1024,s130,1,2,1,4,0,3,15.08,1
1025,s130,1,2,1,5,0,3,12.307,1
1026,s130,1,2,2,6,0,3,10.841,1
1027,s130,1,2,2,7,0,3,10.969,1
1028,s130,1,2,2,8,0,3,8.931,1
1029,s130,1,2,2,9,0,3,10.312,1
1030,s130,1,2,2,10,0,3,9.651,1
1031,s130,1,2,3,11,0,3,8.269,1
1032,s130,1,2,3,12,0,3,10.569,1
1033,s130,1,2,3,13,0,3,7.852,1
1034,s130,1,2,3,14,0,3,8.571,1
1035,s130,1,2,3,15,0,3,13.977,1
1036,s130,1,2,4,16,0,3,8.602,1
1037,s130,1,2,4,17,0,3,10.238,1
1038,s130,1,2,4,18,0,3,16.397,1
1039,s130,1,2,4,19,0,3,8.624,1
1040,s130,1,2,4,20,0,3,13.096,1
1041,s130,1,2,5,21,0,3,8.734,1
1042,s130,1,2,5,22,0,3,11.001,1
1043,s130,1,2,5,23,0,3,8.312,1
1044,s130,1,2,5,24,0,3,12.218,1
1045,s130,1,2,5,25,0,3,7.09,1
1046,s130,1,3,1,1,3,3,10.375,1
1047,s130,1,3,1,2,3,3,11.036,1
1048,s130,1,3,1,3,3,3,8.309,1
1049,s130,1,3,1,4,3,3,10.172,1
1050,s130,1,3,1,5,3,3,8.849,1
1051,s131,1,1,1,1,3,3,14.859,1
1052,s131,1,1,1,2,3,3,14.541,1
1053,s131,1,1,1,3,3,3,10.113,1
1054,s131,1,1,1,4,3,3,10.794,1
1055,s131,1,1,1,5,3,3,13.212,1
1056,s131,1,2,1,1,0,3,14.018,1
1057,s131,1,2,1,2,0,3,11.607,1
1058,s131,1,2,1,3,0,3,12.66,1
1059,s131,1,2,1,4,0,3,11.853,1
1060,s131,1,2,1,5,0,3,12.504,1
1061,s131,1,2,2,6,0,3,10.249,1
1062,s131,1,2,2,7,0,3,12.852,1
1063,s131,1,2,2,8,0,3,10.788,1
1064,s131,1,2,2,9,0,3,10.476,1
1065,s131,1,2,2,10,0,3,12.487,1
1066,s131,1,2,3,11,0,3,10.364,1
1067,s131,1,2,3,12,0,3,14.397,1
1068,s131,1,2,3,13,0,3,11.764,1
1069,s131,1,2,3,14,0,3,10.495,1
1070,s131,1,2,3,15,0,3,13.752,1
1071,s131,1,2,4,16,1,1,11.034,1
1072,s131,1,2,4,17,0,3,9.157,1
1073,s131,1,2,4,18,0,3,12.233,1
1074,s131,1,2,4,19,0,3,10.166,1
1075,s131,1,2,4,20,0,3,9.993,1
1076,s131,1,2,5,21,0,3,9.691,1
1077,s131,1,2,5,22,0,3,13.53,1
1078,s131,1,2,5,23,0,3,9.775,1
1079,s131,1,2,5,24,0,3,9.135,1
1080,s131,1,2,5,25,0,3,8.822,1
1081,s131,1,3,1,1,3,3,8.623,1
1082,s131,1,3,1,2,3,3,11.213,1
1083,s131,1,3,1,3,3,3,11.617,1
1084,s131,1,3,1,4,3,3,8.913,1
1085,s131,1,3,1,5,3,3,10.443,1
1086,s132,1,1,1,1,3,3,13.348,1
1087,s132,1,1,1,2,3,3,17.359,1
1088,s132,1,1,1,3,3,3,12.309,1
1089,s132,1,1,1,4,3,3,11.091,1
1090,s132,1,1,1,5,3,3,11.709,1
1091,s132,1,2,1,1,1,0,14.487,1
1092,s132,1,2,1,2,0,3,9.348,1
1093,s132,1,2,1,3,1,0,15.454,1
1094,s132,1,2,1,4,0,3,11.209,1
1095,s132,1,2,1,5,0,3,7.379,1
1096,s132,1,2,2,6,0,3,7.341,1
1097,s132,1,2,2,7,0,3,10.637,1
1098,s132,1,2,2,8,0,3,9.772,1
1099,s132,1,2,2,9,0,3,9.105,1
1100,s132,1,2,2,10,0,3,7.544,1
1101,s132,1,2,3,11,0,3,8.758,1
1102,s132,1,2,3,12,0,3,11.164,1
1103,s132,1,2,3,13,0,3,8.371,1
1104,s132,1,2,3,14,0,3,8.836,1
1105,s132,1,2,3,15,0,3,7.134,1
1106,s132,1,2,4,16,0,3,10.509,1
1107,s132,1,2,4,17,0,3,13.149,1
1108,s132,1,2,4,18,1,0,7.095,1
1109,s132,1,2,4,19,0,3,8.704,1
1110,s132,1,2,4,20,0,3,8.314,1
1111,s132,1,2,5,21,0,3,8.848,1
1112,s132,1,2,5,22,0,3,10.15,1
1113,s132,1,2,5,23,1,0,8.519,1
1114,s132,1,2,5,24,0,3,8.451,1
1115,s132,1,2,5,25,0,3,9.297,1
1116,s132,1,3,1,1,3,3,8.499,1
1117,s132,1,3,1,2,3,3,11.893,1
1118,s132,1,3,1,3,3,3,8.166,1
1119,s132,1,3,1,4,3,3,7.734,1
1120,s132,1,3,1,5,3,3,8.674,1
1121,s133,1,1,1,1,3,3,12.393,1
1122,s133,1,1,1,2,3,3,9.705,1
1123,s133,1,1,1,3,3,3,11.929,1
1124,s133,1,1,1,4,3,3,9.085,1
1125,s133,1,1,1,5,3,3,9.102,1
1126,s133,1,2,1,1,,,,0
1127,s133,1,2,1,2,0,3,8.708,1
1128,s133,1,2,1,3,0,3,9.357,1
1129,s133,1,2,1,4,1,1,8.062,1
1130,s133,1,2,1,5,0,3,7.299,1
1131,s133,1,2,2,6,1,0,10.866,1
1132,s133,1,2,2,7,0,3,7.345,1
1133,s133,1,2,2,8,0,3,8.331,1
1134,s133,1,2,2,9,0,3,8.919,1
1135,s133,1,2,2,10,0,3,8.815,1
1136,s133,1,2,3,11,0,3,8.916,1
1137,s133,1,2,3,12,0,3,7.463,1
1138,s133,1,2,3,13,0,3,7.773,1
1139,s133,1,2,3,14,0,3,9.892,1
1140,s133,1,2,3,15,1,0,16.042,1
1141,s133,1,2,4,16,0,3,8.077,1
1142,s133,1,2,4,17,0,3,10.735,1
1143,s133,1,2,4,18,0,3,8.693,1
1144,s133,1,2,4,19,0,3,7.947,1
1145,s133,1,2,4,20,0,3,8.135,1
1146,s133,1,2,5,21,0,3,10.642,1
1147,s133,1,2,5,22,,,,0
1148,s133,1,2,5,23,,,,0
1149,s133,1,2,5,24,0,3,8.171,1
1150,s133,1,2,5,25,0,3,8.581,1
1151,s133,1,3,1,1,3,3,10.949,1
1152,s133,1,3,1,2,3,3,12.314,1
1153,s133,1,3,1,3,3,3,8.391,1
1154,s133,1,3,1,4,3,3,8.511,1
1155,s133,1,3,1,5,3,3,8.257,1
1156,s134,1,1,1,1,3,3,13.916,1
1157,s134,1,1,1,2,3,3,13.455,1
1158,s134,1,1,1,3,3,3,11.945,1
1159,s134,1,1,1,4,3,3,11.214,1
1160,s134,1,1,1,5,3,3,11.467,1
1161,s134,1,2,1,1,1,0,11.37,1
1162,s134,1,2,1,2,0,3,11.274,1
1163,s134,1,2,1,3,1,1,11.02,1
1164,s134,1,2,1,4,0,3,12.681,1
1165,s134,1,2,1,5,0,3,11.288,1
1166,s134,1,2,2,6,1,0,10.552,1
1167,s134,1,2,2,7,0,3,10.814,1
1168,s134,1,2,2,8,0,3,8.187,1
1169,s134,1,2,2,9,0,3,9.191,1
1170,s134,1,2,2,10,0,3,11.823,1
1171,s134,1,2,3,11,1,1,8.931,1
1172,s134,1,2,3,12,0,3,9.021,1
1173,s134,1,2,3,13,0,3,9.832,1
1174,s134,1,2,3,14,0,3,11.253,1
1175,s134,1,2,3,15,1,1,11.838,1
1176,s134,1,2,4,16,0,3,8.379,1
1177,s134,1,2,4,17,0,3,9.768,1
1178,s134,1,2,4,18,0,3,11.069,1
1179,s134,1,2,4,19,0,3,10.091,1
1180,s134,1,2,4,20,0,3,9.495,1
1181,s134,1,2,5,21,0,3,8.683,1
1182,s134,1,2,5,22,1,0,9.646,1
1183,s134,1,2,5,23,0,3,7.467,1
1184,s134,1,2,5,24,0,3,7.13,1
1185,s134,1,2,5,25,0,3,9.435,1
1186,s134,1,3,1,1,3,3,9.931,1
1187,s134,1,3,1,2,3,3,8.703,1
1188,s134,1,3,1,3,3,3,9.319,1
1189,s134,1,3,1,4,3,3,8.501,1
1190,s134,1,3,1,5,3,3,11.572,1
1191,s135,1,1,1,1,3,3,13.439,1
1192,s135,1,1,1,2,3,3,12.497,1
1193,s135,1,1,1,3,3,3,10.636,1
1194,s135,1,1,1,4,3,3,11.526,1
1195,s135,1,1,1,5,3,3,10.443,1
1196,s135,1,2,1,1,1,1,9.595,1
1197,s135,1,2,1,2,0,3,12.577,1
1198,s135,1,2,1,3,0,3,10.06,1
1199,s135,1,2,1,4,0,3,10.818,1
1200,s135,1,2,1,5,0,3,9.091,1
1201,s135,1,2,2,6,0,3,8.661,1
1202,s135,1,2,2,7,0,3,8.048,1
1203,s135,1,2,2,8,0,3,8.381,1
1204,s135,1,2,2,9,0,3,9.319,1
1205,s135,1,2,2,10,0,3,8.262,1
1206,s135,1,2,3,11,0,3,8.22,1
1207,s135,1,2,3,12,0,3,9.65,1
1208,s135,1,2,3,13,0,3,8.623,1
1209,s135,1,2,3,14,0,3,7.62,1
